1.058546,0.335950,-0.236838
1.057246,0.334945,-0.238566
1.055997,0.333996,-0.240382
1.054800,0.333102,-0.242284
1.053654,0.332262,-0.244269
1.052556,0.331475,-0.246336
1.051509,0.330742,-0.248482
1.050512,0.330062,-0.250705
1.049564,0.329436,-0.253004
1.048666,0.328863,-0.255376
1.047817,0.328344,-0.257819
1.047020,0.327880,-0.260333
1.046274,0.327470,-0.262915
1.045579,0.327115,-0.265563
1.044933,0.326812,-0.268274
1.044333,0.326561,-0.271046
1.043778,0.326357,-0.273875
1.043263,0.326200,-0.276758
1.042789,0.326088,-0.279693
1.042353,0.326018,-0.282677
1.041953,0.325990,-0.285707
1.041586,0.326000,-0.288780
1.041251,0.326048,-0.291893
1.040946,0.326131,-0.295043
1.040669,0.326248,-0.298229
1.040418,0.326397,-0.301446
1.040188,0.326571,-0.304679
1.039979,0.326773,-0.307924
1.039792,0.326999,-0.311181
1.039622,0.327248,-0.314445
1.039467,0.327516,-0.317715
1.039326,0.327803,-0.320988
1.039196,0.328106,-0.324262
1.039081,0.328428,-0.327539
1.038978,0.328767,-0.330818
1.038886,0.329122,-0.334102
1.038803,0.329493,-0.337391
1.038730,0.329878,-0.340684
1.038666,0.330277,-0.343982
1.038608,0.330689,-0.347286
1.038558,0.331114,-0.350592
1.038514,0.331551,-0.353904
1.038476,0.332001,-0.357220
1.038446,0.332464,-0.360541
1.038421,0.332939,-0.363867
1.038405,0.333427,-0.367200
1.038396,0.333930,-0.370539
1.038393,0.334444,-0.373883
1.038397,0.334972,-0.377234
1.038409,0.335513,-0.380592
1.038429,0.336069,-0.383955
1.038456,0.336638,-0.387325
1.038491,0.337220,-0.390702
1.038533,0.337816,-0.394086
1.038582,0.338424,-0.397479
1.038637,0.339047,-0.400883
1.038698,0.339682,-0.404297
1.038764,0.340330,-0.407721
1.038833,0.340989,-0.411156
1.038904,0.341657,-0.414601
1.038974,0.342333,-0.418056
1.039042,0.343014,-0.421517
1.039102,0.343697,-0.424983
1.039151,0.344378,-0.428450
1.039187,0.345054,-0.431918
1.039209,0.345725,-0.435382
1.039215,0.346390,-0.438842
1.039203,0.347045,-0.442295
1.039173,0.347690,-0.445739
1.039121,0.348323,-0.449171
1.039047,0.348941,-0.452588
1.038951,0.349544,-0.455987
1.038830,0.350129,-0.459364
1.038683,0.350694,-0.462714
1.038507,0.351235,-0.466032
1.038300,0.351751,-0.469312
1.038061,0.352239,-0.472551
1.037790,0.352696,-0.475743
1.037485,0.353121,-0.478881
1.037143,0.353511,-0.481959
1.036765,0.353862,-0.484970
1.036352,0.354176,-0.487910
1.035904,0.354451,-0.490773
1.035420,0.354684,-0.493554
1.034897,0.354871,-0.496246
1.034333,0.355009,-0.498844
1.033726,0.355097,-0.501343
1.033077,0.355131,-0.503735
1.032385,0.355110,-0.506017
1.031650,0.355033,-0.508183
1.030869,0.354896,-0.510230
1.030042,0.354697,-0.512151
1.029167,0.354434,-0.513944
1.028246,0.354107,-0.515605
1.027280,0.353717,-0.517132
1.026270,0.353262,-0.518521
1.025217,0.352745,-0.519772
1.024120,0.352161,-0.520880
1.022980,0.351512,-0.521844
1.021800,0.350799,-0.522661
1.020578,0.350021,-0.523329
1.019315,0.349177,-0.523851
1.018009,0.348267,-0.524226
1.016659,0.347289,-0.524454
1.015263,0.346243,-0.524533
1.013822,0.345127,-0.524462
1.012337,0.343943,-0.524239
1.010810,0.342691,-0.523863
1.009240,0.341373,-0.523335
1.007629,0.339988,-0.522654
1.005979,0.338537,-0.521819
1.004290,0.337023,-0.520830
1.002563,0.335446,-0.519691
1.000801,0.333809,-0.518405
0.999005,0.332115,-0.516973
0.997178,0.330366,-0.515402
0.995319,0.328564,-0.513694
0.993430,0.326711,-0.511852
0.991517,0.324812,-0.509882
0.989582,0.322871,-0.507786
0.987628,0.320890,-0.505567
0.985654,0.318871,-0.503229
0.983664,0.316815,-0.500774
0.981660,0.314729,-0.498208
0.979643,0.312612,-0.495536
0.977617,0.310472,-0.492765
0.975587,0.308312,-0.489903
0.973553,0.306136,-0.486956
0.971516,0.303944,-0.483928
0.969476,0.301738,-0.480823
0.967434,0.299522,-0.477650
0.965390,0.297296,-0.474417
0.963343,0.295063,-0.471132
0.961292,0.292824,-0.467802
0.959237,0.290580,-0.464433
0.957176,0.288332,-0.461030
0.955111,0.286081,-0.457600
0.953041,0.283829,-0.454148
