-4.829568976251490398e+01,9.915259817399586950e+00,6.487558777068426430e+00
-4.833161032048170824e+01,9.926394450004638159e+00,6.245786612879885347e+00
-4.836579805762342943e+01,9.936722799881319901e+00,6.003727479599489492e+00
-4.839848435344232058e+01,9.946398453736417622e+00,5.761434123102422866e+00
-4.842967438247902834e+01,9.955425476133450857e+00,5.518918648917585656e+00
-4.845937768515721444e+01,9.963810827345414012e+00,5.276193608776470256e+00
-4.848761224839372375e+01,9.971567044282089398e+00,5.033272450830669875e+00
-4.851440458291961733e+01,9.978712275969389367e+00,4.790169271766579584e+00
-4.853978978060164451e+01,9.985270305999526030e+00,4.546898576361436461e+00
-4.856381155202478084e+01,9.991270562327150273e+00,4.303475049607790481e+00
-4.858652224526280605e+01,9.996748115212971797e+00,4.059913346561551784e+00
-4.860798284736690533e+01,1.000174366449088126e+01,3.816227905015379118e+00
-4.862826297060065173e+01,1.000630351764287518e+01,3.572432785981813907e+00
-4.864745483740939136e+01,1.001048875111727909e+01,3.328542768722949852e+00
-4.866582323988752279e+01,1.001447351699018995e+01,3.084585809386521493e+00
-4.868373204992116854e+01,1.001849668585167485e+01,2.840595240326429849e+00
-4.870119707237851259e+01,1.002256873611099408e+01,2.596573364373155002e+00
-4.871810685417749909e+01,1.002661675190629431e+01,2.352511943923131010e+00
-4.873475798600133402e+01,1.003083516290091914e+01,2.108435605034447491e+00
-4.875138401745487471e+01,1.003537692090196565e+01,1.864363354157700048e+00
-4.876767138283511116e+01,1.004003664958634268e+01,1.620270548946183720e+00
-4.878375035756385358e+01,1.004489966327535200e+01,1.376167838045001979e+00
-4.879986387161874717e+01,1.005012491028398536e+01,1.132074895806787218e+00
-4.881603502462821353e+01,1.005572737568591357e+01,8.879941625772316272e-01
-4.883268993159095572e+01,1.006198891583009747e+01,6.439620579231073449e-01
-4.885013782647731517e+01,1.006910872314550254e+01,4.000090479984885206e-01
-4.886850902425893395e+01,1.007717111205603189e+01,1.561532542814232094e-01
-4.888772001051561489e+01,1.008612100427786906e+01,-8.760691889655451703e-02
-4.890785057135931169e+01,1.009601012847249457e+01,-3.312565629400117673e-01
-4.892876112149372858e+01,1.010674674612735302e+01,-5.748046202815242367e-01
-4.895055910562624746e+01,1.011840066093312984e+01,-8.182324700233598591e-01
-4.897355174825482749e+01,1.013117221949471869e+01,-1.061493975609166363e+00
-4.899796561744641821e+01,1.014520893674237101e+01,-1.304547055275800282e+00
-4.902385738411209815e+01,1.016054721362753277e+01,-1.547368214652147245e+00
-4.905144419420906132e+01,1.017732830077605755e+01,-1.789906808693664697e+00
-4.908090452742752774e+01,1.019566811115064375e+01,-2.032111751686565437e+00
-4.911235069099033268e+01,1.021563926646098963e+01,-2.273937583344482150e+00
-4.914594931773738296e+01,1.023734986316188689e+01,-2.515323117660106078e+00
-4.918196735826254695e+01,1.026097338555515925e+01,-2.756179613074849932e+00
-4.922001719494902972e+01,1.028625563133916643e+01,-2.996555910259673716e+00
-4.925981861862624811e+01,1.031301280318128022e+01,-3.236488840639048625e+00
-4.930118860659366220e+01,1.034112477359811422e+01,-3.476001390321687978e+00
-4.934408764711755424e+01,1.037057242599632545e+01,-3.715084153590993754e+00
-4.938874050754385081e+01,1.040149534889190974e+01,-3.953658453187756994e+00
-4.943512666646619635e+01,1.043387888731694524e+01,-4.191707670664539087e+00
-4.948305778645424624e+01,1.046759956523110802e+01,-4.429264788082753590e+00
-4.953239387244460801e+01,1.050256558432424114e+01,-4.666353633812686752e+00
-4.958309990626934649e+01,1.053875371502827818e+01,-4.902970006517675117e+00
-4.963485010512609819e+01,1.057595112728557929e+01,-5.139203685816827516e+00
-4.968752241927189317e+01,1.061407796135495829e+01,-5.375085147197408375e+00
-4.974083904249457788e+01,1.065295281129919402e+01,-5.610699979688715366e+00
-4.979435125275214347e+01,1.069228288663066095e+01,-5.846194977793754077e+00
-4.984802258966022492e+01,1.073204420026937989e+01,-6.081581277065991387e+00
-4.990184905127754433e+01,1.077223379576378548e+01,-6.316859442052321860e+00
-4.995549209163851145e+01,1.081263063868017049e+01,-6.552143999897100279e+00
-5.000860052160971492e+01,1.085300540521487633e+01,-6.787553524083644874e+00
-5.006097162166906145e+01,1.089322552069631378e+01,-7.023154416325330551e+00
-5.011194238038034854e+01,1.093285813796247652e+01,-7.259160838744350031e+00
-5.016075296506131309e+01,1.097140685807229943e+01,-7.495801727163146744e+00
-5.020694799918204154e+01,1.100857338928700102e+01,-7.733186377954187840e+00
-5.024960246996851509e+01,1.104375192459772848e+01,-7.971532006696040895e+00
-5.028752904103993870e+01,1.107616346327654711e+01,-8.211062271750371622e+00
-5.031927934540015457e+01,1.110485536699759734e+01,-8.451957964258907552e+00
-5.034268798207174456e+01,1.112840680314448605e+01,-8.694349579873556166e+00
-5.035513111406643105e+01,1.114508109855249529e+01,-8.938107278733513184e+00
-5.035619442609672802e+01,1.115457948999217663e+01,-9.182558143026799513e+00
-5.034509806064648529e+01,1.115636741424404832e+01,-9.426934599736762621e+00
-5.031970938807702254e+01,1.114902524354491220e+01,-9.670125693083493346e+00
-5.027962203426408649e+01,1.113222945679426701e+01,-9.910841960163057962e+00
-5.022380455598838722e+01,1.110526895275870984e+01,-1.014746114796032472e+01
-5.015241436879893655e+01,1.106820781210720739e+01,-1.037845801053386907e+01
-5.006603461681266509e+01,1.102138596731927755e+01,-1.060246447343991427e+01
-4.996400804301000420e+01,1.096433216707485769e+01,-1.081732655799177323e+01
-4.984778953877216878e+01,1.089796313070071854e+01,-1.102205929375108084e+01
-4.971867628044304155e+01,1.082311788381238316e+01,-1.121586907656038434e+01
-4.957717514794826030e+01,1.074010558896227607e+01,-1.139731037030432859e+01
-4.942442275580641109e+01,1.064964096998998144e+01,-1.156558472693621908e+01
-4.926199151233701201e+01,1.055276316965792738e+01,-1.172071473244064244e+01
-4.909122204740901196e+01,1.045036601701383816e+01,-1.186281299997857452e+01
-4.891354354877896782e+01,1.034342463338932561e+01,-1.199258054635921589e+01
-4.873019380890315944e+01,1.023279261316511857e+01,-1.211087264465785296e+01
-4.854229818771316474e+01,1.011926246898633153e+01,-1.221885653349968415e+01
-4.835087370692576059e+01,1.000356882668864955e+01,-1.231800028479323572e+01
-4.815669286585988829e+01,9.886278765993612438e+00,-1.240963924161763465e+01
-4.796033605710013603e+01,9.767824878216748274e+00,-1.249494277524427766e+01
-4.776221087070524618e+01,9.648534660115096528e+00,-1.257483276005528516e+01
-4.756260455352516203e+01,9.528640038047297978e+00,-1.264998913407588255e+01
-4.736180810025014409e+01,9.408342853882500023e+00,-1.272123230572900709e+01
-4.715998541830226998e+01,9.287771403428623174e+00,-1.278903524902473521e+01
-4.695713353263508338e+01,9.166968624735849502e+00,-1.285326177473175946e+01
-4.675336137380240586e+01,9.045973501478838941e+00,-1.291411927276156923e+01
-4.654871421533640330e+01,8.924802730741712153e+00,-1.297159853299599774e+01
-4.634307453623490858e+01,8.803379649346364744e+00,-1.302484530891275405e+01
-4.613643843587425408e+01,8.681639973185836467e+00,-1.307327563628721556e+01
-4.592881079839790459e+01,8.559523032100406326e+00,-1.311618724661009416e+01
-4.572012488628327276e+01,8.436924816948423000e+00,-1.315200867109282612e+01
-4.551050560907469844e+01,8.313853377506754683e+00,-1.317981889607276180e+01
-4.530018609895664383e+01,8.190408551186790120e+00,-1.319943375616577264e+01
-4.508938873181988072e+01,8.066679646399665060e+00,-1.321019249937664064e+01
-4.487839990408193103e+01,7.942807423696780056e+00,-1.321112487235961375e+01
-4.466754041652971807e+01,7.818991098530199579e+00,-1.320299910626584783e+01
-4.445708366084107865e+01,7.695392994455264812e+00,-1.318600407509537220e+01
-4.424729084730248019e+01,7.572168698226145800e+00,-1.316027904683868144e+01
-4.403837765272685090e+01,7.449461510920543539e+00,-1.312620312284251689e+01
-4.383046269316383814e+01,7.327401829962260749e+00,-1.308452137082925582e+01
-4.362361600655933103e+01,7.206057498022629737e+00,-1.303600760176865769e+01
-4.341785337079205931e+01,7.085472187783460996e+00,-1.298137359612123021e+01
-4.321321417485484062e+01,6.965690720646937173e+00,-1.292105007887985835e+01
-4.300978979639366173e+01,6.846767356771409574e+00,-1.285517020697968782e+01
-4.280750512344401670e+01,6.728698425176385278e+00,-1.278441571710274971e+01
-4.260633345326927213e+01,6.611489867927358155e+00,-1.270919388147687457e+01
-4.240621647081550805e+01,6.495132135541902940e+00,-1.262993994574163992e+01
-4.220705738513839833e+01,6.379607491393545438e+00,-1.254713164104663115e+01
-4.200868044640802168e+01,6.264853265227385393e+00,-1.246142437841037953e+01
-4.181090730737778927e+01,6.150801399997501306e+00,-1.237341498619900904e+01
-4.161367983173380480e+01,6.037431053848954399e+00,-1.228332537650157086e+01
-4.141706288474080111e+01,5.924766823990636588e+00,-1.219104309142481846e+01
-4.122126003924668680e+01,5.812886755631592628e+00,-1.209611631669512732e+01
-4.102645134030083796e+01,5.701861512058772341e+00,-1.199818607873139342e+01
-4.083285457539528807e+01,5.591797462777748251e+00,-1.189682933394491471e+01
-4.064078766325728509e+01,5.482809539806618560e+00,-1.179148138649651578e+01
-4.045006332232601665e+01,5.374821972777643175e+00,-1.168271708588713231e+01
-4.026029799507311679e+01,5.267684915815744162e+00,-1.157145840937384307e+01
-4.007097354151773061e+01,5.161193081546180395e+00,-1.145883549024888914e+01
-3.988176280013482256e+01,5.055217311870775276e+00,-1.134553627310145352e+01
-3.969240195597117804e+01,4.949654175296509528e+00,-1.123210273085290467e+01
-3.950241947839668910e+01,4.844318792497584347e+00,-1.111950037608607289e+01
-3.931165404134958408e+01,4.739151597963685347e+00,-1.100807085469570801e+01
-3.912003369960847010e+01,4.634129119620352455e+00,-1.089798020631725350e+01
-3.892751522360609329e+01,4.529239598411333390e+00,-1.078933920439426863e+01
-3.873434954603089864e+01,4.424584326830114378e+00,-1.068162393599365956e+01
-3.854119014764840756e+01,4.320416172606737604e+00,-1.057342715739081385e+01
-3.834863498195704778e+01,4.216964431139217595e+00,-1.046348280994743085e+01
-3.815732866578164817e+01,4.114477140538198796e+00,-1.035050141989986194e+01
-3.796787272225199672e+01,4.013188827241738643e+00,-1.023339868102038430e+01
-3.778076250029100436e+01,3.913305125759827252e+00,-1.011142066672290163e+01
-3.759618960057544257e+01,3.814904718513856263e+00,-9.984474717630069662e+00
-3.741475557494786131e+01,3.718227154353250352e+00,-9.851821792391628918e+00
-3.723751380575502878e+01,3.623706477533362946e+00,-9.712144669302405831e+00
-3.706547004365673104e+01,3.531768178145868742e+00,-9.564483835921324228e+00
-3.689924077045934325e+01,3.442684747281586244e+00,-9.408636822210086237e+00
-3.673874443781160437e+01,3.356438269323294588e+00,-9.245353699027621275e+00
-3.658350928967976756e+01,3.272840721208758463e+00,-9.075717363303132501e+00
-3.643234572543441629e+01,3.191391702628797677e+00,-8.901414944609427948e+00
-3.628413429731139672e+01,3.111619053427300052e+00,-8.723827882955902169e+00
-3.613749646780419766e+01,3.032926829879942332e+00,-8.544459982845291179e+00
-3.599207412161926811e+01,2.955158980004847891e+00,-8.363704765547476327e+00
-3.584787394644199310e+01,2.878316853675112252e+00,-8.181580021524093027e+00
-3.570491139839117523e+01,2.802405241286804127e+00,-7.998094215255332706e+00
