-5.105980852475533993e+01,-3.005416735381184257e+00,1.709881833324934064e+01
-5.113734202991922473e+01,-2.807540307582100159e+00,1.700716001938491218e+01
-5.121871428523738246e+01,-2.609382104942949976e+00,1.691951710516989138e+01
-5.130246926161274246e+01,-2.411038204677554031e+00,1.683457435711644479e+01
-5.138747247577617827e+01,-2.212532371397498476e+00,1.675126228311843235e+01
-5.147286503300043137e+01,-2.013859231878079026e+00,1.666874995626178801e+01
-5.155804110342766933e+01,-1.815007732040407884e+00,1.658644378924073948e+01
-5.164258439135252843e+01,-1.615970499890790002e+00,1.650393483866146127e+01
-5.172612874808396555e+01,-1.416744905972015189e+00,1.642086537420508563e+01
-5.180836728751359033e+01,-1.217335301794866709e+00,1.633693974500845769e+01
-5.188873562103862014e+01,-1.017755318660782837e+00,1.625162005238414409e+01
-5.196676969197953611e+01,-8.180325858045867093e-01,1.616448779588384355e+01
-5.204202403613540184e+01,-6.182223959784343137e-01,1.607514265202962989e+01
-5.211359836496829701e+01,-4.184336191987987896e-01,1.598279404778909552e+01
-5.217950551334361364e+01,-2.189386427946188041e-01,1.588572916387411027e+01
-5.223920290473989780e+01,-2.000577675102302097e-02,1.578362966666878897e+01
-5.229254268407188988e+01,1.781121590978881064e-01,1.567654615320142142e+01
-5.233963282221390045e+01,3.752062645642975647e-01,1.556474123288804101e+01
-5.238039200955678609e+01,5.710389194205233165e-01,1.544831672685169899e+01
-5.241467384612386127e+01,7.653570565087314259e-01,1.532735314213894107e+01
-5.244317498538612199e+01,9.581426716962854195e-01,1.520250637582743991e+01
-5.246636801433760411e+01,1.149385553077924449e+00,1.507423340884118979e+01
-5.248476567134753168e+01,1.339132003640157276e+00,1.494298678114225609e+01
-5.249868132815484500e+01,1.527399545574711137e+00,1.480908031098302402e+01
-5.250888095924365473e+01,1.714395593824916908e+00,1.467307468623494415e+01
-5.251597705974921837e+01,1.900307703200012632e+00,1.453539445854834433e+01
-5.252034328675991048e+01,2.085262966367041670e+00,1.439631534526965950e+01
-5.252260025832593726e+01,2.269515950880144572e+00,1.425625616370780868e+01
-5.252370003491500938e+01,2.453466656591389849e+00,1.411578539138522004e+01
-5.252445944208990625e+01,2.637493647698132548e+00,1.397541197721046835e+01
-5.252526175391486163e+01,2.821785108753959825e+00,1.383538627795761755e+01
-5.252641931098995087e+01,3.006463252475140457e+00,1.369587380273772226e+01
-5.252813275450684216e+01,3.191621933323570914e+00,1.355700534182424022e+01
-5.253048535008849740e+01,3.377312798741773037e+00,1.341885876870071037e+01
-5.253338126672551311e+01,3.563468328715531985e+00,1.328134941934356661e+01
-5.253671260120279385e+01,3.750038532761173382e+00,1.314441285616429411e+01
-5.254029517341220412e+01,3.936963026199279181e+00,1.300796654412603459e+01
-5.254379630613600227e+01,4.124075059064464810e+00,1.287177539860673292e+01
-5.254696413272831990e+01,4.311262196653030898e+00,1.273567934106727506e+01
-5.254970751256981032e+01,4.498499718092453747e+00,1.259964337853639016e+01
-5.255186485956325271e+01,4.685708563284258332e+00,1.246355751881640650e+01
-5.255343686549777260e+01,4.872879260209483476e+00,1.232741122402781286e+01
-5.255427009306791319e+01,5.059951119539228159e+00,1.219112263632304050e+01
-5.255419573727931493e+01,5.246852239332154610e+00,1.205459767198915699e+01
-5.255326056185919015e+01,5.433585412895455491e+00,1.191784627208491010e+01
-5.255140073427334357e+01,5.620120853510440995e+00,1.178083465728309953e+01
-5.254831183576941100e+01,5.806333498378723590e+00,1.164340720155390407e+01
-5.254390361457804204e+01,5.992152403699446239e+00,1.150548383283573095e+01
-5.253853036055019743e+01,6.177739137744644893e+00,1.136728170332140486e+01
-5.253221506589778755e+01,6.363121352489462978e+00,1.122884514099964370e+01
-5.252507613890327320e+01,6.548336281225360267e+00,1.109022485840191230e+01
-5.251711901086684975e+01,6.733379805560701925e+00,1.095142032319360403e+01
-5.250841665617281251e+01,6.918299708646202362e+00,1.081249559027004281e+01
-5.249905612712764480e+01,7.103132874217189752e+00,1.067349830737510530e+01
-5.248907643798814604e+01,7.287886484420008415e+00,1.053443837462448940e+01
-5.247845201774499913e+01,7.472554822227365889e+00,1.039531290536653607e+01
-5.246704309444257319e+01,7.657075055593628221e+00,1.025605317099443958e+01
-5.245485909952748216e+01,7.841432525242421292e+00,1.011664402357923720e+01
-5.244151412516845312e+01,8.025431218452435900e+00,9.976867538465668872e+00
-5.242661906090035018e+01,8.208885088962151855e+00,9.836533236226394195e+00
-5.241011427120223232e+01,8.391728592541728204e+00,9.695584480533847582e+00
-5.239184810334306519e+01,8.573868912868062964e+00,9.553944522333869926e+00
-5.237137018862232196e+01,8.755070089574401138e+00,9.411405163708970179e+00
-5.234875895849808103e+01,8.935330626632714157e+00,9.267999505814602301e+00
-5.232406181072376228e+01,9.114653093357789615e+00,9.123763583151667689e+00
-5.229711150576962098e+01,9.292940442481102181e+00,8.978650067137312618e+00
