6.180899642603718291e+01,1.914697065477254867e+01,6.267206471447196670e+00
6.172638957658211467e+01,1.906818790624152982e+01,5.976407286872222002e+00
6.163915474480793932e+01,1.898606107096834705e+01,5.687890618486436622e+00
6.154871642986666558e+01,1.890182276064589217e+01,5.400971700056330427e+00
6.145597722095540405e+01,1.881625368838145818e+01,5.115182181098113290e+00
6.136154568391623343e+01,1.872988023108795375e+01,4.830189305892328200e+00
6.126579928315987900e+01,1.864302895984285513e+01,4.545780756547600276e+00
6.116882319736122042e+01,1.855577430507277725e+01,4.261912758582277583e+00
6.107087846361389438e+01,1.846836431574322290e+01,3.978425124074564501e+00
6.097256078845925487e+01,1.838129373137434186e+01,3.694962129480733104e+00
6.087420469245185473e+01,1.829484879788815732e+01,3.411321164914493664e+00
6.077650208430912926e+01,1.820962540812093877e+01,3.127086166897718122e+00
6.068186044018668213e+01,1.812769626337930262e+01,2.840864877024737112e+00
6.059514424524417109e+01,1.805327782636934586e+01,2.550130224245489963e+00
6.051729977367103430e+01,1.798715065465297158e+01,2.254922728119919562e+00
6.044862325925969060e+01,1.792956535098931070e+01,1.955676404271712521e+00
6.038972902074877425e+01,1.788106989999729635e+01,1.652757501670834017e+00
6.034052383360859295e+01,1.784157261727021293e+01,1.346814530593697157e+00
6.029972550378569451e+01,1.780994962275559601e+01,1.038720849905261367e+00
6.026680111854219035e+01,1.778578079769652120e+01,7.290066398978733986e-01
6.023999729750671861e+01,1.776752160793813928e+01,4.182996396322566368e-01
6.021989305890618027e+01,1.775568386619494987e+01,1.067769516265899138e-01
6.020422472408005632e+01,1.774832736284432855e+01,-2.051497629298131564e-01
6.018850480857676644e+01,1.774159230542038657e+01,-5.170886627092086130e-01
6.016944760067917031e+01,1.773268056787485492e+01,-8.287823424974440911e-01
6.014437959551490565e+01,1.771927768728925656e+01,-1.139881987414448794e+00
6.011212504230285703e+01,1.770037589488486773e+01,-1.450032655595154374e+00
6.007379005855406007e+01,1.767692218512560842e+01,-1.759186264615252071e+00
6.003249805067846978e+01,1.765158544338107305e+01,-2.067814971021663339e+00
5.999099434580426049e+01,1.762675828302600323e+01,-2.376456817764855955e+00
5.995040599533105308e+01,1.760337336159262023e+01,-2.685332576186079123e+00
